datetime,portfolio_value,cash,return
2023-03-03 09:30:00-05:00,100000.0,100000.0,
2023-03-04 09:30:00-05:00,100000.0,96002.90008544922,0.0
2023-03-06 09:30:00-05:00,100053.3999633789,100053.3999633789,0.000533999633788973
2023-03-07 09:30:00-05:00,100053.3999633789,100053.3999633789,0.0
2023-03-08 09:30:00-05:00,100053.3999633789,100053.3999633789,0.0
2023-03-09 09:30:00-05:00,100053.3999633789,100053.3999633789,0.0
